productName|link|logo|productId|ranking|company_name|annualFee|badges1|badges2|badges3|badges4|balanceTransfer|bankName|cardProvider|cardType|currency|hasAirMiles|hasCashBack|hasPetrolRewards|hasPoints|interestRate|keyBenefit1|keyBenefit2|keyBenefit3|logoAltText|lowInterestThreshold|minMonthlyIncome|premium|cashBackRewardsRetail|cashBackRewardsSpecial|cashBackRewardsHotels|milesRewardsEnrichMiles|pointRewardsRetail|language|hasOctopus|hasPromotion|promoText|promoExpiry||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
MI Credit Card|http://www.bankcomm.com.hk/mediafiles/documents/mi_card_dlform.pdf|bank-of-communication-mi-credit-card.jpg||1|10|0|||||0|Bank of Communications|Visa|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|Permanent Annual Fee Waiver|MPF Insurance and Trust Privileges|Up to 50% discount on General Insurance products underwritten by BOCOM Insurance|10 Visa MI Credit Card|32|48000|FALSE|0||Yes|0|1 HK$ spend=1 Gift Point|en|TRUE|TRUE|Online exclusive HK$25 Starbucks Coffee Voucher and welcome gift: HK$500 personal MPF contribution or HK$500 insurance cash coupon or HK$300 credit card cash rebate or supermarket voucher|30/06/2014||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
MI信用卡MI信用卡MI信用卡MI信用卡MI信用卡MI信用卡|http://www.bankcomm.com.hk/mediafiles/documents/mi_card_dlform.pdf|bank-of-communication-mi-credit-card.jpg||1|43|0|||||0|交通銀行交通銀行交通銀行交通銀行交通銀行交通銀行|Visa|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|永久豁免年費|強積金、保險及信託優惠強積金、保險及信託優惠強積金、保險及信託優惠強積金、保險及信託優惠強積金、保險及信託優惠強積金、保險及信託優惠|交銀保險產品低至半價交銀保險產品低至半價交銀保險產品低至半價交銀保險產品低至半價交銀保險產品低至半價交銀保險產品低至半價|交通銀行交通銀行交通銀行交通銀行交通銀行交通銀行 Visa MI信用卡MI信用卡MI信用卡MI信用卡MI信用卡MI信用卡|32|48000|FALSE|0||Yes|0|每HK$1簽賬可獲1分|zh|TRUE|TRUE|網上下載申請表額外獲贈HK$25星巴克禮券迎新禮品：HK$500自積金供款券或HK$500保費現金券或HK$300信用卡現金回贈或HK$300超市禮券網上下載申請表額外獲贈HK$25星巴克禮券迎新禮品：HK$500自積金供款券或HK$500保費現金券或HK$300信用卡現金回贈或HK$300超市禮券網上下載申請表額外獲贈HK$25星巴克禮券迎新禮品：HK$500自積金供款券或HK$500保費現金券或HK$300信用卡現金回贈或HK$300超市禮券網上下載申請表額外獲贈HK$25星巴克禮券迎新禮品：HK$500自積金供款券或HK$500保費現金券或HK$300信用卡現金回贈或HK$300超市禮券網上下載申請表額外獲贈HK$25星巴克禮券迎新禮品：HK$500自積金供款券或HK$500保費現金券或HK$300信用卡現金回贈或HK$300超市禮券網上下載申請表額外獲贈HK$25星巴克禮券迎新禮品：HK$500自積金供款券或HK$500保費現金券或HK$300信用卡現金回贈或HK$300超市禮券|30/06/2014||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Visa Platinum Card|https://www.cncbinternational.com/onlineapp/campaignController?CD=CardDAC&ACTION=INPUT&LANG=en_US&SOURCE=ATJ02|china-citic-bank-international-platinum-card.jpg||1|12|0|||||0|China CITIC Bank International|Visa|personal|HKD|FALSE|TRUE|FALSE|FALSE|34.49|First 3-year annual fee waiver|Octopus automatic add value serviceup to HK$ 200 cash rebateOctopus automatic add value serviceup to HK$ 200 cash rebateOctopus automatic add value serviceup to HK$ 200 cash rebateOctopus automatic add value serviceup to HK$ 200 cash rebateOctopus automatic add value serviceup to HK$ 200 cash rebateOctopus automatic add value serviceup to HK$ 200 cash rebate||12 Visa Visa Platinum Card|32|150000|FALSE|2.2|First Year 3 times (at 1.65%) and 4 times (at 2.20%) Spending Cash Rebate on local / overseas spending respectively|Yes|0||en|TRUE|TRUE|Online exclusive HK$100 acsh rebate and welcome gift: HK$300 cash rebate or 12-month 0% interest cash-in installment program with handling fee waived or up to HK$1000 interest rebate|31/12/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Visa白金卡Visa白金卡Visa白金卡Visa白金卡Visa白金卡Visa白金卡|https://www.cncbinternational.com/onlineapp/campaignController?CD=CardDAC&ACTION=INPUT&LANG=zh_HK&SOURCE=ATJ02|china-citic-bank-international-platinum-card.jpg||1|41|0|||||0|信銀國際信銀國際信銀國際信銀國際信銀國際信銀國際|Visa|personal|HKD|FALSE|TRUE|FALSE|FALSE|34.49|首3年免年費優惠首3年免年費優惠首3年免年費優惠首3年免年費優惠首3年免年費優惠首3年免年費優惠|八達通自動增值服務高達HK$200現金回贈八達通自動增值服務高達HK$200現金回贈八達通自動增值服務高達HK$200現金回贈八達通自動增值服務高達HK$200現金回贈八達通自動增值服務高達HK$200現金回贈八達通自動增值服務高達HK$200現金回贈||41 Visa Visa白金卡Visa白金卡Visa白金卡Visa白金卡Visa白金卡Visa白金卡|32|150000|FALSE|2.2|首年本地簽賬3倍 (即1.65%) 及海外簽賬4倍 (即2.20%) 簽賬現金回贈首年本地簽賬3倍 (即1.65%) 及海外簽賬4倍 (即2.20%) 簽賬現金回贈首年本地簽賬3倍 (即1.65%) 及海外簽賬4倍 (即2.20%) 簽賬現金回贈首年本地簽賬3倍 (即1.65%) 及海外簽賬4倍 (即2.20%) 簽賬現金回贈首年本地簽賬3倍 (即1.65%) 及海外簽賬4倍 (即2.20%) 簽賬現金回贈首年本地簽賬3倍 (即1.65%) 及海外簽賬4倍 (即2.20%) 簽賬現金回贈|Yes|0||zh|TRUE|TRUE|網上成功申請可享HK$100現金回贈及迎新禮品：HK$300現金回贈或12個月免息免手續費套現分期計劃或高達HK$1000利息回贈網上成功申請可享HK$100現金回贈及迎新禮品：HK$300現金回贈或12個月免息免手續費套現分期計劃或高達HK$1000利息回贈網上成功申請可享HK$100現金回贈及迎新禮品：HK$300現金回贈或12個月免息免手續費套現分期計劃或高達HK$1000利息回贈網上成功申請可享HK$100現金回贈及迎新禮品：HK$300現金回贈或12個月免息免手續費套現分期計劃或高達HK$1000利息回贈網上成功申請可享HK$100現金回贈及迎新禮品：HK$300現金回贈或12個月免息免手續費套現分期計劃或高達HK$1000利息回贈網上成功申請可享HK$100現金回贈及迎新禮品：HK$300現金回贈或12個月免息免手續費套現分期計劃或高達HK$1000利息回贈|31/12/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Visa Gold Card|https://www.cncbinternational.com/onlineapp/campaignController?CD=CardDAC&ACTION=INPUT&LANG=en_US&SOURCE=ATJ02|china-citic-bank-international-gold-card.jpg||1|12|0|||||0|China CITIC Bank International|Visa|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|First 2-year annual fee waiver|Up to 52 days interest-free repayment period||12 Visa Visa Gold Card|32|0|FALSE|0||Yes|0|1 HK$ spend=1 Gift Point|en|TRUE|FALSE||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Visa金卡Visa金卡Visa金卡Visa金卡Visa金卡Visa金卡|https://www.cncbinternational.com/onlineapp/campaignController?CD=CardDAC&ACTION=INPUT&LANG=zh_HK&SOURCE=ATJ02|china-citic-bank-international-gold-card.jpg||1|41|0|||||0|信銀國際信銀國際信銀國際信銀國際信銀國際信銀國際|Visa|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|首2年免年費優惠首2年免年費優惠首2年免年費優惠首2年免年費優惠首2年免年費優惠首2年免年費優惠|長達52天免息還款期||41 Visa Visa金卡Visa金卡Visa金卡Visa金卡Visa金卡Visa金卡|32|0|FALSE|0||Yes|0|每HK$1簽賬可獲1分|zh|TRUE|FALSE||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Visa Classic Card|https://www.cncbinternational.com/onlineapp/campaignController?CD=CardDAC&ACTION=INPUT&LANG=en_US&SOURCE=ATJ02|china-citic-bank-international-classic-card.jpg||1|12|0|||||0|China CITIC Bank International|Visa|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|First 2-year annual fee waiver|Up to 52 days interest-free repayment period||12 Visa Visa Classic Card|32|0|FALSE|0||Yes|0|1 HK$ spend=1 Gift Point|en|TRUE|FALSE||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Visa普通卡|https://www.cncbinternational.com/onlineapp/campaignController?CD=CardDAC&ACTION=INPUT&LANG=zh_HK&SOURCE=ATJ02|china-citic-bank-international-classic-card.jpg||1|41|0|||||0|信銀國際信銀國際信銀國際信銀國際信銀國際信銀國際|Visa|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|首2年免年費優惠首2年免年費優惠首2年免年費優惠首2年免年費優惠首2年免年費優惠首2年免年費優惠|長達52天免息還款期||41 Visa Visa普通卡|32|0|FALSE|0||Yes|0|每HK$1簽賬可獲1分|zh|TRUE|FALSE||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
MasterCard|https://sportal.chbank.com/chbank-formEngine/CreditCard.do|chong-hing-mastercard.jpg||1|14|0|||||0|Chong Hing Bank|MasterCard|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|Perpetual Annual Fee Waiver|Credit Card Preferential Banking Services||Chong Hing Bank MasterCard MasterCard|32|50000|FALSE|0||Yes|0|1 HK$ spend=1 Bonus Point|en|TRUE|TRUE|Portable Power Charger with fragrance incense and hand warmer 3-in-1|31/12/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
萬事達卡|https://sportal.chbank.com/chbank-formEngine/CreditCard.do|chong-hing-mastercard.jpg||1|39|0|||||0|創興銀行|MasterCard|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|永久豁免年費優惠|信用卡專有銀行服務優惠||創興銀行 MasterCard 萬事達卡|32|50000|FALSE|0||Yes|0|每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分|zh|TRUE|TRUE|三合一香薰暖手供電器|31/12/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Visa Card|https://sportal.chbank.com/chbank-formEngine/CreditCard.do|chong-hing-visa-card.jpg||1|14|0|||||0|Chong Hing Bank|Visa|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|Perpetual Annual Fee Waiver|Credit Card Preferential Banking Services||Chong Hing Bank Visa Visa Card|32|50000|FALSE|0||Yes|0|1 HK$ spend=1 Bonus Point|en|TRUE|TRUE|Portable Power Charger with fragrance incense and hand warmer 3-in-1|31/12/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Visa 卡Visa 卡Visa 卡Visa 卡Visa 卡Visa 卡|https://sportal.chbank.com/chbank-formEngine/CreditCard.do|chong-hing-visa-card.jpg||1|39|0|||||0|創興銀行|Visa|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|永久豁免年費優惠|信用卡專有銀行服務優惠||創興銀行 Visa Visa 卡Visa 卡Visa 卡Visa 卡Visa 卡Visa 卡|32|50000|FALSE|0||Yes|0|每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分|zh|TRUE|TRUE|三合一香薰暖手供電器|31/12/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Visa Platinum Card|https://sportal.chbank.com/chbank-formEngine/CreditCard.do|chong-hing-platinum-card.jpg||1|14|0|||||0|Chong Hing Bank|Visa|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|Visa Platinum Card Privileges & Benefits|Credit Card Preferential Banking Services||Chong Hing Bank Visa Visa Platinum Card|32|250000|FALSE|0||Yes|0|1 HK$ spend=1 Bonus Point|en|TRUE|TRUE|Portable Power Charger with fragrance incense and hand warmer 3-in-1|31/12/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Visa 白金信用卡Visa 白金信用卡Visa 白金信用卡Visa 白金信用卡Visa 白金信用卡|https://sportal.chbank.com/chbank-formEngine/CreditCard.do|chong-hing-platinum-card.jpg||1|39|0|||||0|創興銀行|Visa|personal|HKD|FALSE|FALSE|FALSE|TRUE|34.49|Visa 白金卡客戶尊享優惠|信用卡專有銀行服務優惠||創興銀行 Visa Visa 白金信用卡Visa 白金信用卡Visa 白金信用卡Visa 白金信用卡Visa 白金信用卡|32|250000|FALSE|0||Yes|0|每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分|zh|TRUE|TRUE|三合一香薰暖手供電器|31/12/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Visa Gold Corporate Card|http://www.chbank.com/en/commercial/cards/corporate-credit-cards/index.shtml|chong-hing-chong-hing-visa-gold-corporate-card.jpg||1|14|0|||||0|Chong Hing Bank|Visa|business|HKD|FALSE|TRUE|FALSE|TRUE|34.49|Financial Flexibility|Free Liability Waiver Protection|First 2 yearss annual fee waived|Chong Hing Bank Visa Visa Gold Corporate Card|32|120000|FALSE|0.5||Yes|0|1 HK$ spend=1 Bonus Point|en|TRUE|FALSE||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Visa公司金卡Visa公司金卡Visa公司金卡Visa公司金卡Visa公司金卡|http://www.chbank.com/en/commercial/cards/corporate-credit-cards/index.shtml|chong-hing-chong-hing-visa-gold-corporate-card.jpg||1|39|0|||||0|創興銀行|Visa|business|HKD|FALSE|TRUE|FALSE|TRUE|34.49|靈活運用資金|非授權簽賬保障|首2年年費豁免優惠|創興銀行 Visa Visa公司金卡Visa公司金卡Visa公司金卡Visa公司金卡Visa公司金卡|32|120000|FALSE|0.5||Yes|0|每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分|zh|TRUE|FALSE||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Visa Platinum Corporate Card|http://www.chbank.com/en/commercial/cards/corporate-credit-cards/index.shtml|chong-hing-chong-hing-visa-platinum-corporate-card.jpg||1|14|0|||||0|Chong Hing Bank|Visa|business|HKD|FALSE|TRUE|FALSE|TRUE|34.49|Visa Platinum Card Privileges & Benefits|Free Liability Waiver ProtectionFree Liability Waiver Protection||Chong Hing Bank Visa Visa Platinum Corporate Card|32|250000|FALSE|0.5||Yes|0|1 HK$ spend=1 Bonus Point|en|TRUE|FALSE||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Visa公司白金卡Visa公司白金卡Visa公司白金卡Visa公司白金卡Visa公司白金卡|http://www.chbank.com/en/commercial/cards/corporate-credit-cards/index.shtml|chong-hing-chong-hing-visa-platinum-corporate-card.jpg||1|39|0|||||0|創興銀行|Visa|business|HKD|FALSE|TRUE|FALSE|TRUE|34.49|Visa 白金卡客戶尊享優惠|非授權簽賬保障||創興銀行 Visa Visa公司白金卡Visa公司白金卡Visa公司白金卡Visa公司白金卡Visa公司白金卡|32|250000|FALSE|0.5||Yes|0|每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分每HK$1簽賬可賺取1積分|zh|TRUE|FALSE||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Platinum MasterCard|http://www.shacombank.com.hk/scb/en_personalcard_netservices.html#a|shanghai-commercial-bank-platinum-mastercard.jpg||1|23|0|||||0|Shanghai Commercial Bank|MasterCard|personal|HKD|FALSE|FALSE|TRUE|TRUE|34.49|Exclusive MasterCard Privilege|First 3-year annual fee waiver|Green Channel Cross-strait Banking Privilege |23 MasterCard Platinum MasterCard|32|250000|TRUE|0||Yes|0|1 HK$ spend=1 Bonus Point 2X spend for Hong Kong Life Insurance Premium|en|TRUE|TRUE|Welcome gift of HK$500 Spending Credit OR MCL-STAR Cinema Gift Voucher OR 3000 Asia Miles  OR Up to HK$80000 interest-free cash instalment|31/12/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
白金萬事達卡|http://www.shacombank.com.hk/scb/b5_personalcard_netservices.html#a|shanghai-commercial-bank-platinum-mastercard.jpg||1|30|0|||||0|上海商業銀行|MasterCard|personal|HKD|FALSE|FALSE|TRUE|TRUE|34.49|尊享由萬事達卡提供之精采禮遇|首3年免年費|尊享滬港台三地「綠色通道」貴賓服務。|30 MasterCard 白金萬事達卡|32|250000|TRUE|0||Yes|0|每HK$1簽賬可賺取1積分「香港人壽保險計劃」雙倍積分每HK$1簽賬可賺取1積分「香港人壽保險計劃」雙倍積分每HK$1簽賬可賺取1積分「香港人壽保險計劃」雙倍積分每HK$1簽賬可賺取1積分「香港人壽保險計劃」雙倍積分每HK$1簽賬可賺取1積分「香港人壽保險計劃」雙倍積分|zh|TRUE|TRUE|HK$500免找數簽帳額或MCL‧STAR Cinema 電影禮券或「亞洲萬里通」3000里數或免息兌現分期‧高達HK$80000|31/12/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Visa Platinum Card|http://www.shacombank.com.hk/scb/en_personalcard_netservices.html#a|shanghai-commercial-bank-visa-platinum-card.jpg||1|23|0|||||0|Shanghai Commercial Bank|Visa|personal|HKD|FALSE|FALSE|TRUE|TRUE|34.49|Exclusive Visa Privilege|First 3-year annual fee waiver|Green Channel Cross-strait Banking Privilege |23 Visa Visa Platinum Card|32|250000|TRUE|0||Yes|0|1 HK$ spend=1 Bonus Point 2X spend for Hong Kong Life Insurance Premium|en|TRUE|TRUE|Welcome gift of HK$500 Spending Credit OR MCL-STAR Cinema Gift Voucher OR 3000 Asia Miles  OR Up to HK$80000 interest-free cash instalment|31/12/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
白金Visa卡|http://www.shacombank.com.hk/scb/b5_personalcard_netservices.html#a|shanghai-commercial-bank-visa-platinum-card.jpg||1|30|0|||||0|上海商業銀行|Visa|personal|HKD|FALSE|FALSE|TRUE|TRUE|34.49|尊享由Visa提供之精采禮遇|首3年免年費|尊享滬港台三地「綠色通道」貴賓服務。|30 Visa 白金Visa卡|32|250000|TRUE|0||Yes|0|每HK$1簽賬可賺取1積分「香港人壽保險計劃」雙倍積分每HK$1簽賬可賺取1積分「香港人壽保險計劃」雙倍積分每HK$1簽賬可賺取1積分「香港人壽保險計劃」雙倍積分每HK$1簽賬可賺取1積分「香港人壽保險計劃」雙倍積分每HK$1簽賬可賺取1積分「香港人壽保險計劃」雙倍積分|zh|TRUE|TRUE|HK$500免找數簽帳額或MCL‧STAR Cinema 電影禮券或「亞洲萬里通」3000里數或免息兌現分期‧高達HK$80000|31/12/2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
